2022-07-01,00:10:00,78.9
2022-07-01,00:20:00,75.1
2022-07-01,00:40:00,80.5
2022-07-01,00:50:00,78.8
2022-07-01,01:00:00,74.3
2022-07-01,01:20:00,77.8
2022-07-01,01:30:00,77.9
2022-07-01,01:40:00,79.2
2022-07-01,01:50:00,77.7
2022-07-01,02:20:00,78
2022-07-01,02:30:00,81.7
2022-07-01,02:40:00,78.5
2022-07-01,03:00:00,78.1
2022-07-01,03:10:00,80.3
2022-07-01,03:30:00,78.3
2022-07-01,03:50:00,76.1
2022-07-01,04:00:00,80
2022-07-01,04:10:00,75.7
2022-07-01,04:20:00,77.8
2022-07-01,04:30:00,81.4
2022-07-01,04:40:00,76.6
2022-07-01,04:50:00,83.3
2022-07-01,05:00:00,78.8
2022-07-01,05:10:00,73.7
2022-07-01,05:20:00,83.7
2022-07-01,05:30:00,78.9
2022-07-01,05:40:00,77.1
2022-07-01,06:00:00,80.5
2022-07-01,06:10:00,75.2
2022-07-01,06:20:00,79.5
2022-07-01,06:30:00,78.7
2022-07-01,06:50:00,78.6
2022-07-01,07:00:00,77.6
2022-07-01,07:10:00,82.9
2022-07-01,07:20:00,82.6
2022-07-01,07:30:00,79.3
2022-07-01,07:40:00,75.5
2022-07-01,07:50:00,80.3
2022-07-01,08:00:00,80.1
2022-07-01,08:20:00,77.2
2022-07-01,08:30:00,75.2
2022-07-01,08:50:00,81.2
2022-07-01,09:00:00,81.6
2022-07-01,09:10:00,74.4
2022-07-01,09:20:00,77.5
2022-07-01,09:30:00,81
2022-07-01,09:40:00,78.3
2022-07-01,09:50:00,76.9
2022-07-01,10:00:00,77.5
2022-07-01,10:40:00,76.7
2022-07-01,10:50:00,74.2
2022-07-01,11:00:00,77.7
2022-07-01,11:10:00,77.3
2022-07-01,11:30:00,76.8
2022-07-01,11:40:00,75
2022-07-01,11:50:00,76.2
2022-07-01,12:00:00,75.3
2022-07-01,12:10:00,74.4
2022-07-01,12:20:00,74.4
2022-07-01,12:30:00,82.2
2022-07-01,12:50:00,80.5
2022-07-01,13:10:00,73.1
2022-07-01,13:20:00,77.4
2022-07-01,13:30:00,75.5
2022-07-01,14:00:00,79.8
2022-07-01,14:10:00,74.7
2022-07-01,14:20:00,74.4
2022-07-01,14:30:00,76.5
2022-07-01,14:40:00,72.9
2022-07-01,14:50:00,80.3
2022-07-01,15:00:00,80.1
2022-07-01,15:10:00,78.2
2022-07-01,15:20:00,70.5
2022-07-01,15:30:00,75.6
2022-07-01,15:40:00,76.5
2022-07-01,16:00:00,77.3
2022-07-01,16:10:00,78.6
2022-07-01,16:20:00,82.6
2022-07-01,16:40:00,77.2
2022-07-01,16:50:00,76.6
2022-07-01,17:00:00,79.9
2022-07-01,17:10:00,78.1
2022-07-01,17:20:00,76.4
2022-07-01,17:30:00,76.2
2022-07-01,17:50:00,81.4
2022-07-01,18:20:00,81.6
2022-07-01,18:30:00,76.3
2022-07-01,18:40:00,76.7
2022-07-01,18:50:00,81
2022-07-01,19:00:00,74.3
2022-07-01,19:10:00,78.5
2022-07-01,19:20:00,77.4
2022-07-01,19:30:00,81
2022-07-01,19:50:00,73.1
2022-07-01,20:00:00,79.8
