2022-07-01,00:04:00,92.5
2022-07-01,00:44:00,94.3
2022-07-01,00:54:00,91.7
2022-07-01,01:14:00,92.2
2022-07-01,01:44:00,97.8
2022-07-01,02:14:00,95.1
2022-07-01,02:34:00,92
2022-07-01,02:44:00,93.7
2022-07-01,03:14:00,94.2
2022-07-01,04:24:00,93.7
2022-07-01,04:34:00,92.2
2022-07-01,04:44:00,93.2
2022-07-01,05:24:00,93.3
2022-07-01,05:44:00,91.2
2022-07-01,06:14:00,93.2
2022-07-01,06:24:00,92.2
2022-07-01,06:34:00,94.9
2022-07-01,06:44:00,96.3
2022-07-01,07:04:00,95.1
2022-07-01,07:24:00,90.9
2022-07-01,07:34:00,93.9
2022-07-01,07:54:00,93.1
2022-07-01,08:54:00,92.4
2022-07-01,09:04:00,91.6
2022-07-01,09:24:00,91.4
2022-07-01,09:44:00,94.7
2022-07-01,10:04:00,92.8
2022-07-01,10:44:00,91.5
2022-07-01,10:54:00,90.8
2022-07-01,11:14:00,89.8
2022-07-01,11:34:00,90.8
2022-07-01,12:04:00,93.5
2022-07-01,12:14:00,90.9
2022-07-01,12:44:00,94
2022-07-01,12:54:00,91.4
2022-07-01,13:14:00,92.5
2022-07-01,14:24:00,92.3
2022-07-01,14:54:00,94.3
2022-07-01,15:14:00,86.3
2022-07-01,15:24:00,90.3
2022-07-01,16:04:00,92.8
2022-07-01,16:44:00,93.5
2022-07-01,17:04:00,92.9
2022-07-01,17:14:00,93
2022-07-01,17:34:00,94.4
2022-07-01,18:24:00,93.6
2022-07-01,19:24:00,93.6
2022-07-01,19:54:00,95.1
2022-07-01,20:04:00,94.5
2022-07-01,20:14:00,88.8
2022-07-01,21:44:00,92.3
2022-07-01,21:54:00,90.8
2022-07-01,22:54:00,95.5
2022-07-01,23:54:00,91.4
2022-07-02,00:24:00,91.3
2022-07-02,00:54:00,94.2
2022-07-02,01:24:00,93.3
2022-07-02,02:24:00,92.7
2022-07-02,02:44:00,96.6
2022-07-02,03:34:00,94.9
2022-07-02,03:44:00,92.5
2022-07-02,04:14:00,91.9
2022-07-02,04:34:00,94.3
2022-07-02,05:14:00,95.3
2022-07-02,05:44:00,93.2
2022-07-02,06:44:00,94.4
2022-07-02,06:54:00,94.7
2022-07-02,07:54:00,92.7
2022-07-02,08:44:00,93
2022-07-02,09:24:00,94.6
2022-07-02,09:44:00,95.1
2022-07-02,09:54:00,94.1
2022-07-02,10:14:00,91.1
2022-07-02,10:34:00,95.7
2022-07-02,10:44:00,92.7
2022-07-02,10:54:00,89.9
2022-07-02,11:04:00,91.8
2022-07-02,12:14:00,89.8
2022-07-02,12:24:00,92.6
2022-07-02,12:34:00,92.8
2022-07-02,12:44:00,91.3
