2022-02-01,00:12:00,96.70288
2022-02-01,00:52:00,96.70288
2022-02-01,01:32:00,96.70288
2022-02-01,01:42:00,96.70288
2022-02-01,02:12:00,96.70288
2022-02-01,03:12:00,96.70288
2022-02-01,04:12:00,96.70288
2022-02-01,04:32:00,96.70288
2022-02-01,04:52:00,96.70288
2022-02-01,05:32:00,96.70288
2022-02-01,06:02:00,96.70288
2022-02-01,06:22:00,96.70288
2022-02-01,06:32:00,96.70288
2022-02-01,07:32:00,96.70288
2022-02-01,07:52:00,96.70288
2022-02-01,08:32:00,96.70288
2022-02-01,09:33:00,90.59898
2022-02-01,09:43:00,95.68932
2022-02-01,09:53:00,97.1161
2022-02-01,10:13:00,94.27729
2022-02-01,11:33:00,96.36898
2022-02-01,12:13:00,96.19441
2022-02-01,12:33:00,93.00949
2022-02-01,13:13:00,93.32508
2022-02-01,13:43:00,93.38797
2022-02-01,13:53:00,98.36898
2022-02-01,14:03:00,91.11203
2022-02-01,14:23:00,93.52458
2022-02-01,14:33:00,92.51153
2022-02-01,14:53:00,95.66949
2022-02-01,15:03:00,92.82525
2022-02-01,15:23:00,94.40576
2022-02-01,15:43:00,94.17576
2022-02-01,16:03:00,96.39458
2022-02-01,16:53:00,90.84339
2022-02-01,17:23:00,94.05864
2022-02-01,17:33:00,93.66356
2022-02-01,17:43:00,93.04847
2022-02-01,18:33:00,92.49475
2022-02-01,18:53:00,92.33288
2022-02-01,19:33:00,96.09119
2022-02-01,20:23:00,97.00271
2022-02-01,20:33:00,91.62
2022-02-01,20:43:00,92.14186
2022-02-01,20:53:00,96.80932
2022-02-01,22:03:00,97.44492
2022-02-01,22:43:00,91.21322
2022-02-01,23:23:00,93.37862
2022-02-02,00:13:00,97.00831
2022-02-02,00:33:00,97.54897
2022-02-02,02:23:00,99.85322
2022-02-02,02:43:00,98.73
2022-02-02,03:53:00,101.3322
2022-02-02,04:33:00,101.1983
2022-02-02,05:23:00,100.2422
2022-02-02,05:33:00,99.66424
2022-02-02,06:03:00,97.42508
2022-02-02,06:23:00,95.40288
2022-02-02,06:33:00,98.64695
2022-02-02,06:43:00,97.39017
2022-02-02,07:13:00,93.23492
2022-02-02,07:23:00,96.77203
2022-02-02,08:13:00,98.23729
2022-02-02,08:33:00,92.01542
2022-02-02,08:53:00,92.78881
2022-02-02,09:13:00,96.07983
2022-02-02,10:03:00,96.02169
2022-02-02,10:23:00,94.76136
2022-02-02,11:53:00,98.34983
2022-02-02,12:53:00,92.73441
2022-02-02,13:03:00,93.81797
2022-02-02,13:13:00,94.43492
2022-02-02,14:23:00,96.78441
2022-02-02,14:53:00,96.08627
2022-02-02,15:03:00,94.94746
2022-02-02,15:43:00,96.90644
2022-02-02,16:13:00,87.70492
2022-02-02,16:33:00,99.04746
2022-02-02,17:03:00,93.73356
2022-02-02,17:13:00,93.21508
2022-02-02,17:33:00,92.38119
2022-02-02,18:23:00,97.40186
2022-02-02,19:03:00,95.66458
2022-02-02,19:13:00,92.29288
2022-02-02,19:33:00,97.79492
2022-02-02,20:23:00,90.33763
2022-02-02,21:03:00,94.53475
2022-02-02,21:53:00,88.85932
2022-02-02,22:23:00,98.31441
2022-02-02,22:33:00,94.56559
2022-02-02,23:23:00,90.91644
2022-02-03,00:23:00,95.25552
2022-02-03,00:43:00,97.63864
2022-02-03,00:53:00,92.06949
2022-02-03,01:13:00,88.42763
2022-02-03,01:53:00,91.89559
2022-02-03,02:03:00,93.72898
2022-02-03,02:23:00,91.38458
2022-02-03,03:03:00,92.5139
2022-02-03,04:03:00,96.47288
2022-02-03,04:13:00,93.70356
2022-02-03,04:33:00,95.49441
2022-02-03,04:43:00,97.17678
2022-02-03,04:53:00,92.09559
2022-02-03,05:33:00,90.31695
2022-02-03,06:03:00,88.57119
2022-02-03,07:23:00,92.37068
2022-02-03,08:03:00,89.01898
2022-02-03,09:23:00,95.98068
2022-02-03,09:33:00,93.14017
2022-02-03,09:53:00,89.73441
2022-02-03,10:23:00,92.04797
2022-02-03,10:33:00,89.00542
2022-02-03,10:43:00,91.0422
2022-02-03,10:53:00,86.20915
2022-02-03,11:13:00,91.75288
2022-02-03,12:23:00,89.62729
2022-02-03,12:33:00,87.80797
2022-02-03,12:43:00,88.81864
2022-02-03,13:13:00,91.39136
2022-02-03,13:33:00,89.19203
2022-02-03,14:13:00,87.41458
2022-02-03,14:33:00,89.02203
2022-02-03,15:23:00,93.28525
2022-02-03,15:43:00,90.61305
2022-02-03,15:53:00,96.18254
2022-02-03,16:03:00,88.95966
2022-02-03,16:23:00,87.31881
2022-02-03,16:43:00,91.76814
2022-02-03,17:23:00,90.6539
2022-02-03,17:43:00,92.52017
2022-02-03,18:43:00,89.88271
2022-02-03,18:53:00,89.06847
2022-02-03,19:33:00,91.34915
2022-02-03,20:03:00,92.6439
2022-02-03,20:33:00,89.08102
2022-02-03,20:43:00,92.47356
2022-02-03,20:53:00,93.32407
2022-02-03,21:43:00,89.41932
2022-02-03,22:03:00,88.51288
2022-02-03,23:13:00,90.70254
2022-02-03,23:33:00,93.86271
2022-02-03,23:43:00,90.64203
2022-02-04,00:46:00,92.86
2022-02-04,01:06:00,93.53983
2022-02-04,01:16:00,92.36407
2022-02-04,01:56:00,92.17034
2022-02-04,02:16:00,91.07153
2022-02-04,02:56:00,93.65458
2022-02-04,03:36:00,93.05136
2022-02-04,03:56:00,89.93424
2022-02-04,04:06:00,92.78983
2022-02-04,04:26:00,92.91678
2022-02-04,04:46:00,91.14915
2022-02-04,05:16:00,94.57373
2022-02-04,06:16:00,91.68356
2022-02-04,06:26:00,91.14017
2022-02-04,06:36:00,94.08915
2022-02-04,06:56:00,88.16458
2022-02-04,07:06:00,89.66288
2022-02-04,07:16:00,93.19576
2022-02-04,07:26:00,93.11441
2022-02-04,07:36:00,88.44593
2022-02-04,08:46:00,95.06085
2022-02-04,09:46:00,89.67085
2022-02-04,10:16:00,95.54932
2022-02-04,10:46:00,90.97797
2022-02-04,11:06:00,89.96203
2022-02-04,11:16:00,87.00458
2022-02-04,11:26:00,94.74864
2022-02-04,11:56:00,93.14831
2022-02-04,12:06:00,93.5222
2022-02-04,12:26:00,88.44644
2022-02-04,12:46:00,85.18441
2022-02-04,13:06:00,88.93797
2022-02-04,13:16:00,90.18915
2022-02-04,13:36:00,93.02203
2022-02-04,14:06:00,94.36712
2022-02-04,14:16:00,89.92983
2022-02-04,14:56:00,91.99898
2022-02-04,15:16:00,90.76034
2022-02-04,15:26:00,93.74695
2022-02-04,15:56:00,93.35119
2022-02-04,16:06:00,91.21203
2022-02-04,16:46:00,90.85797
2022-02-04,16:56:00,91.06576
2022-02-04,17:16:00,89.87119
2022-02-04,18:16:00,88.00627
2022-02-04,18:56:00,92.37102
2022-02-04,19:16:00,91.09203
2022-02-04,19:56:00,94.11627
2022-02-04,20:16:00,92.55508
2022-02-04,20:46:00,86.14254
2022-02-04,21:06:00,92.41492
2022-02-04,21:16:00,88.57559
2022-02-04,22:16:00,96.04949
2022-02-04,22:36:00,87.26169
2022-02-04,22:46:00,86.93356
2022-02-04,23:06:00,94.0878
2022-02-04,23:26:00,93.61339
2022-02-05,00:06:00,92.78305
2022-02-05,00:16:00,91.75525
2022-02-05,01:16:00,91.66356
2022-02-05,01:26:00,95.75051
2022-02-05,02:16:00,93.1139
2022-02-05,03:36:00,92.81966
2022-02-05,03:46:00,95.25729
2022-02-05,04:16:00,95.03322
2022-02-05,04:26:00,93.22661
2022-02-05,05:46:00,93.00559
2022-02-05,06:06:00,97.47
2022-02-05,06:26:00,93.80254
2022-02-05,07:06:00,90.90525
2022-02-05,07:16:00,90.55746
2022-02-05,07:36:00,93.86102
2022-02-05,07:46:00,99.26814
2022-02-05,09:26:00,89.59915
2022-02-05,10:26:00,92.21847
2022-02-05,11:46:00,96.33831
2022-02-05,11:56:00,93.99407
2022-02-05,14:16:00,92.29814
2022-02-05,15:16:00,93.45356
2022-02-05,15:26:00,93.19102
2022-02-05,15:36:00,88.32898
2022-02-05,16:56:00,93.38339
2022-02-05,18:36:00,95.64051
2022-02-05,18:56:00,92.99831
2022-02-05,20:16:00,89.39966
2022-02-05,20:56:00,90.45576
2022-02-05,21:36:00,94.12797
2022-02-05,21:46:00,94.78763
2022-02-05,22:26:00,92.81831
2022-02-06,00:26:00,94.94288
2022-02-06,01:16:00,94.90203
2022-02-06,01:36:00,89.90492
2022-02-06,02:26:00,88.45661
2022-02-06,02:46:00,93.40508
2022-02-06,03:06:00,90.8661
2022-02-06,03:16:00,92.35373
2022-02-06,03:36:00,96.38983
2022-02-06,04:16:00,93.17932
2022-02-06,04:46:00,92.83305
2022-02-06,06:06:00,89.12661
2022-02-06,06:26:00,91.47169
2022-02-06,07:26:00,95.50407
2022-02-06,07:56:00,89.06492
2022-02-06,08:16:00,94.45966
2022-02-06,10:16:00,90.89305
2022-02-06,10:26:00,96.18763
2022-02-06,10:46:00,89.02763
2022-02-06,12:46:00,90.97729
2022-02-06,14:02:00,95.73259
2022-02-06,14:12:00,96.27797
2022-02-06,14:22:00,94.67407
2022-02-06,14:52:00,97.05797
2022-02-06,15:32:00,94.09136
2022-02-06,16:02:00,91.24881
2022-02-06,16:12:00,91.65288
2022-02-06,17:12:00,92.49051
2022-02-06,18:02:00,90.75831
2022-02-06,18:12:00,92.42593
2022-02-06,18:22:00,90.68644
2022-02-06,18:52:00,90.41271
2022-02-06,20:02:00,89.29034
2022-02-06,20:32:00,91.08864
2022-02-06,20:42:00,92.44559
2022-02-06,21:32:00,99.10847
2022-02-06,22:52:00,89.75814
2022-02-06,23:22:00,96.10407
2022-02-06,23:32:00,90.23237
2022-02-06,23:42:00,97.65492
2022-02-07,00:02:00,89.91356
2022-02-07,00:12:00,91.46475
2022-02-07,00:42:00,89.89678
2022-02-07,01:12:00,96.76407
2022-02-07,01:22:00,99.15915
2022-02-07,03:22:00,99.67949
2022-02-07,04:02:00,97.45169
2022-02-07,04:22:00,92.74051
2022-02-07,04:32:00,93.6061
2022-02-07,04:42:00,99.81169
2022-02-07,05:12:00,98.65034
2022-02-07,05:22:00,98.6939
2022-02-07,06:42:00,97.98814
